UID,Name,Formula,MW,RT,gammaB1,gammaB2,gammaB3,NumOfQCoutliers,qcRSDB1,qcRSDB2,qcRSDB3,qcRSD,qcRSDlower95CI,qcRSDupper95CI,sampleRSDB1,sampleRSDB2,sampleRSDB3,sampleRSD,sampleRSDlower95CI,sampleRSDupper95CI,refRSDB1,refRSDB2,refRSDB3,refRSD,refRSDlower95CI,refRSDupper95CI,dRatioB1,dRatioB2,dRatioB3,dRatio,blankRatioB1,blankRatioB2,blankRatioB3,blankRatio
C18P1976,"",C6 H11 N6 O4 P3,324.00533,0.918,0,12,12,0,9.56900650671089,98.3534315158853,71.2000967139096,63.3705261170665,48.6727193140225,92.4292470020373,150.387400225231,97.1890285314046,80.9498405720896,119.439035943432,104.202635836659,140.521024135497,NaN,NaN,NaN,NaN,NaN,NaN,6.36290440048812,101.198080690872,87.9558208030102,53.0567963953423,9.9028095314791,2.69089654767674,1.88381260998587,9.9028095314791
C18P1978,"",C26 H44 N7 O5 P,565.31303,6.263,2,4,5,2,3.19481860211561,4.95399408106039,3.28112087741686,3.73900674007256,2.94413853800896,5.12562525547276,16.9092022959247,20.7089979206449,24.8469543718364,20.9070547745639,19.0043145423749,23.2418401152874,NaN,NaN,NaN,NaN,NaN,NaN,18.8939640451614,23.9219401153241,13.2053241951294,17.8839476932042,0.762993751414712,0.679072539724066,0.919874883980458,0.919874883980458
C18P1980,"3-Hydroxy-2-[(4Z)-4-icosenoyloxy]propyl 2-(trimethylammonio)ethyl phosphate",C28 H56 N O7 P,549.37832,8.465,0,4,15,0,0.596100356256956,3.02216527403223,6.51188924029361,3.89231468672607,3.08842812075296,5.26582037364668,24.4904621293097,20.8535456246915,37.8429037657691,28.4362881076907,25.8090563075265,31.6768837942573,NaN,NaN,NaN,NaN,NaN,NaN,2.43401024084211,14.492332999017,17.2076891366459,13.6878437578967,1.82861746448961,1.64131436216877,1.35429933586806,1.82861746448961
C18P1981,"GX1529000",C7 H15 N,113.12059,3.521,15,10,9,0,1.72766462441502,2.85619609847073,4.06883719842233,2.88271197800684,2.28748512024234,3.89940021299617,72.8920657612009,58.5211965906323,90.1481653925419,75.9635793778506,67.7540867369269,86.661678102239,NaN,NaN,NaN,NaN,NaN,NaN,2.37016828426149,4.88061807493515,4.51349972648356,3.79486064455696,1.37335807208211,1.214584758524,1.20030463874583,1.37335807208211
C18P1983,"",,566.31616,6.417,5,5,12,1,4.1973682385792,3.55566419011453,6.18197282699394,4.57546641695591,3.61674441756585,6.23061300985002,11.718023170134,19.9245196377033,34.5606417690991,23.1242265962515,21.011232566108,25.72060417257,NaN,NaN,NaN,NaN,NaN,NaN,35.8197639451433,17.8456708355775,17.8873206935679,19.7864624700469,0.578883843264676,0.574203796544745,0.727217531755915,0.727217531755915
C18P1985,"isodesmosine",C24 H40 N5 O8,526.28821,6.242,12,15,10,0,2.28073439301409,2.97036235591769,5.03618899360487,3.42792058097296,2.72003164282246,4.63722604384825,24.4397000572285,25.7943823428922,23.5836309824359,26.0556112608607,23.6607855657219,29.0042492714067,NaN,NaN,NaN,NaN,NaN,NaN,9.33208831398697,11.5155397653326,21.3545954707128,13.1561702646454,0.753247627857638,0.716533041182144,0.785795502810996,0.785795502810996
C18P1986,"Cyclohexylamine",C6 H13 N,99.10497,3.002,15,12,7,1,20.1347085894162,16.5125698847251,27.7810445092944,21.0224982815478,16.5531721785787,28.8822401521464,74.2531169168705,72.9642751093652,141.285868077504,95.7420291430129,84.5695814239095,110.707024605795,NaN,NaN,NaN,NaN,NaN,NaN,27.1163143386396,22.6310339683011,19.6630030216856,21.9574396633539,8.30885860807966,20.0549475482509,16.1277411183875,20.0549475482509
C18P1988,"",C9 H14 N2 O4 P2 S,308.01438,3.441,13,15,10,0,1.72426461855554,1.12800627213319,2.47794580979913,1.76599766840001,1.40141902779574,2.3885809586872,176.778023668822,79.3191742893125,149.334282751352,168.076584532115,142.902992883912,205.074389002706,NaN,NaN,NaN,NaN,NaN,NaN,0.975384034039095,1.42211045720023,1.65932816239189,1.05071011129606,0.926024317599336,0.837818497399259,0.786259576685663,0.926024317599336
C18P1989,"2-[(5Z)-5-Tetradecen-1-yl]cyclobutanone",C18 H32 O,264.24458,9.673,8,2,15,1,7.8289173929915,2.73918672920015,7.62131001382923,6.16081130683874,4.86912830059289,8.39248642690737,95.7367418161772,109.778005830395,116.490562556621,106.656253620171,93.680173895158,124.301907454703,NaN,NaN,NaN,NaN,NaN,NaN,8.17754734960972,2.49520539973384,6.54242699714397,5.77632449830736,3.27215625943779,3.71303376749321,4.28997722341421,4.28997722341421
C18P1990,"2-Aminoethyl (2R)-3-[(1Z)-1-hexadecen-1-yloxy]-2-hydroxypropyl hydrogen phosphate",C21 H44 N O6 P,437.29006,7.125,15,1,15,1,4.44789176284708,1.31895896385259,4.42777750786951,3.50046535080331,2.76721898194528,4.76585564923926,18.8888961006873,17.9465799412205,16.147876830661,18.0574833436318,16.4216598012812,20.0615468325639,NaN,NaN,NaN,NaN,NaN,NaN,23.5476532833766,7.34936109371541,27.4201838068407,19.3851229664171,1.72090580958509,1.62765861848835,2.06373531047248,2.06373531047248
C18P1991,"",C15 H27 N O6,317.18366,3.4,14,5,13,1,4.33935235471085,3.05980693378498,6.26052339649534,4.50603170884585,3.56187975626923,6.13597833502072,152.061268698017,79.1270233785205,95.909068666188,109.906919269995,96.3709609987173,128.396136881299,NaN,NaN,NaN,NaN,NaN,NaN,2.85368680129093,3.86695569116478,6.52756145332317,4.09986171823854,9.13222230806322,7.86512851232926,6.75458445336053,9.13222230806322
C18P1992,"NP-011548",C18 H34 O3,280.2397,10.734,9,15,4,0,14.2176326652266,20.6364549637634,10.109668962553,15.166914744704,12.0107640151795,20.6099688728677,51.0519322386655,65.8500723971898,69.812397401643,65.9000339185545,59.0462163836714,74.7109504159604,NaN,NaN,NaN,NaN,NaN,NaN,27.8493526919995,31.3385455968672,14.481194370665,23.0150332903451,1.4648812233617,2.47763970658663,2.85909677928352,2.85909677928352
C18P1993,"3-Methyl-2-butenyl acetothioate",C7 H12 O S,144.06059,3.222,13,12,13,2,34.0126495906155,1.33406514230051,4.98852122806346,18.7362061410739,14.7065846250042,25.8735242714,45.8345581693124,24.2733894255435,22.981389501699,32.835607418962,29.7697522552044,36.6310634750438,NaN,NaN,NaN,NaN,NaN,NaN,74.2074341918453,5.49599859711657,21.7067868228536,57.0606351270178,9.35397620302134,3.07490766845706,7.11758453204719,9.35397620302134
C18P1995,"Resveratrol-4'-O-Glucuronide",C20 H20 O9,404.1103,3.831,0,15,11,2,0.603754200047579,5.57914523716588,4.45318344286382,3.87735398730144,3.05304429716561,5.31540172653068,84.8865644440467,143.285807722391,233.361197941733,158.573906922032,135.496351914261,192.120111278361,NaN,NaN,NaN,NaN,NaN,NaN,0.711248245233845,3.89371796540743,1.90827930356088,2.4451399745154,16.4735062770815,14.2092001647343,12.826410675413,16.4735062770815
C18P1996,"",C5 H5 N5 O4,199.0332,0.833,1,11,10,0,3.37562870479411,31.9294196701174,99.9412023641533,50.7839560956655,39.4281725525953,72.2134902172688,92.4746953519896,59.6663699351416,57.1707969947753,78.4863987558847,69.9210639055682,89.6870359320025,NaN,NaN,NaN,NaN,NaN,NaN,3.65032692667474,53.5132599902177,174.811630443575,64.704148617671,0.447293411024052,0.621111454066839,0.434855440816517,0.621111454066839
C18P1997,"",C10 H24 N2 O3,220.1783,0.867,4,13,8,0,3.83066251303512,4.717921245269,2.38605924129738,3.67357059469331,2.91490623341451,4.96971631146496,39.9340220901256,30.8039061553313,35.4931182649401,36.6054483152168,33.1533946359864,40.8937926482318,NaN,NaN,NaN,NaN,NaN,NaN,9.59247857475976,15.3159836985559,6.72259682422528,10.0355842197573,0.404331855550606,0.27436823425836,0.427495416328094,0.427495416328094
C18P1999,"",C7 H15 N2 P S,190.06924,0.84,11,15,10,0,4.5325934171236,5.7137107353438,7.93840986187257,5.92312021856738,4.69894238899118,8.0165562903755,23.5115380018066,26.2162778775969,18.5776133889019,23.0673372360221,20.9597681847185,25.6569526150935,NaN,NaN,NaN,NaN,NaN,NaN,19.2781663912217,21.7945154610466,42.7310532073776,25.6775203742104,0.605691788703566,0.47372903830024,0.545578388405431,0.605691788703566
C18P2001,"",C27 H48 N3 O9 P,589.31347,6.228,9,3,15,1,3.39409711319694,4.2090640876979,6.4031338077819,4.51293458491219,3.56733418934081,6.14538630460758,28.0943260207126,23.4318717251043,23.459279835537,26.6558123943307,24.2027028945584,29.677540633579,NaN,NaN,NaN,NaN,NaN,NaN,12.0810768362788,17.9629870676887,27.2946733773224,16.9303959607399,1.04478903532074,0.959846200864563,1.40497253160589,1.40497253160589
C18P2003,"ECU0574_4-Acetamidobutanoic acid",C6 H11 N O3,145.07362,0.875,15,12,12,1,9.11904665556406,13.1054587531606,10.0510308350864,10.5376033162849,8.3226044969053,14.377010113132,111.381447900977,75.5796835186335,90.6010144482279,95.6175639869939,84.4649999312116,110.553336219236,NaN,NaN,NaN,NaN,NaN,NaN,8.18722222364292,17.3399227716131,11.0937288023744,11.0205728706059,30.9858806200799,19.6821276658954,25.3663937009739,30.9858806200799
C18P2004,"NP-011548",C18 H34 O3,280.23962,8.909,9,5,7,2,3.80755624976435,8.33028216296504,15.2618960590404,9.95862568685144,7.83522587845942,13.677283242637,74.5896895241354,102.213172282085,86.3927717033111,87.8503718116271,77.90772849215,101.022306850013,NaN,NaN,NaN,NaN,NaN,NaN,5.10466831817596,8.1499106005392,17.6657094779325,11.3358947509126,5.27576036888361,6.46071887390549,5.2024432907466,6.46071887390549
C18P2005,"2210856",C18 H32 O2,280.23968,6.872,2,0,13,0,1.40723163451312,0.656135469991474,5.40272257369819,3.01772537316408,2.39460309382748,4.08209813417735,177.822522971301,141.498518258007,168.594330007937,161.449370984951,137.744987340101,196.023052404551,NaN,NaN,NaN,NaN,NaN,NaN,0.791368613491237,0.463704834558819,3.20456955666531,1.86914656573383,6.7199174339639,5.0617747714563,4.98259960929189,6.7199174339639
C18P2006,"",,780.54845,9.661,5,1,15,2,10.2381182122528,1.41090269069873,52.5654136683277,28.5462895270464,22.312311377418,39.8121737411721,99.0028932272202,109.478582307701,134.822437150965,114.603063776771,100.240199094825,134.347488850337,NaN,NaN,NaN,NaN,NaN,NaN,10.3412313302354,1.28874768101513,38.9886244301226,24.9088362791505,0.402273530054047,0.445487168372567,15.7456867254375,15.7456867254375
C18P2007,"4'-apo-beta-carotenal",C35 H46 O,482.3559,7.502,15,6,9,2,1.29139814616293,6.60006479925285,4.30148709622706,4.53399687510562,3.56990058910433,6.21633578511173,27.6461843462029,28.5267655551596,26.9985864084586,28.3575877821063,25.7380921380598,31.5884428282094,NaN,NaN,NaN,NaN,NaN,NaN,4.67116232023644,23.1363937369307,15.9322678274719,15.9886549940139,2.22206769473659,1.81410264623079,1.79475892826063,2.22206769473659
C18P2008,"1-hexadecanoyl-sn-glycero-3-phosphoethanolamine",C21 H44 N O7 P,453.28497,6.579,0,15,6,2,0.181666432063847,2.26479818270671,1.52302419618371,1.48793477153398,1.17174842952673,2.03921195157273,30.2240671845099,27.1734349579524,28.8873306167508,30.4254434740117,27.6014181614886,33.9143490004964,NaN,NaN,NaN,NaN,NaN,NaN,0.601065471945987,8.3346039476099,5.27229122133064,4.8904291988543,2.03083080713499,1.91096595336274,2.21237904104399,2.21237904104399
C18P2009,"",C21 H50 N10 O2 P2 S,568.33222,6.84,5,3,7,0,10.7536925448765,6.28289568749589,9.84386797518322,8.80182701655018,6.97995632709674,11.9231384205924,52.1056053755009,58.6906240581281,32.9537161484076,51.3161407953122,46.2514111821579,57.7084123624134,NaN,NaN,NaN,NaN,NaN,NaN,20.6382642853483,10.7051096973738,29.8717993771968,17.1521608603783,1.17740445677454,1.08505094265687,1.70704005071198,1.70704005071198
C18P2010,"lysophosphatidylethanolamine (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C27 H44 N O7 P,525.28493,6.109,6,5,10,2,4.49123265576532,2.76419857979714,5.88618804841194,4.31911592766922,3.40077266182275,5.92147625293888,21.0654185822586,21.0086398995635,21.0433730805286,22.5502591177924,20.4919242739553,25.0785353555469,NaN,NaN,NaN,NaN,NaN,NaN,21.3204054703563,13.1574370973657,27.9716945847356,19.1532873529661,1.94712270765195,1.98351645904572,2.51438993885117,2.51438993885117
C18P2012,"",C6 H13 N2 O4 P3,270.00903,1.482,5,5,6,0,3.40515896183032,4.80275899040043,12.5114824937278,7.46078734153062,5.91768413667408,10.1019864282919,355.358802958747,297.512827498093,310.387610344417,323.514408644926,256.145292725529,436.816023489419,NaN,NaN,NaN,NaN,NaN,NaN,0.958231211237398,1.61430316493873,4.03092200743601,2.30616848652303,5.07818460229424,4.79194026359726,3.36905905362535,5.07818460229424
C18P2013,"",C3 H5 P S,103.98505,0.861,12,9,14,1,2.10000762235801,2.42364309576135,2.07133854814996,2.11698074475178,1.67365627118668,2.88177513932978,27.8053542354375,33.537569624756,25.9852207090626,29.4837933710294,26.7532342344655,32.8546383733118,NaN,NaN,NaN,NaN,NaN,NaN,7.55252964798263,7.22665095556694,7.97121783702059,7.18015052578652,1.06277722132042,0.583863838742152,1.05018469804341,1.06277722132042
C18P2014,"PEG n14",C28 H58 O15,651.40367,3.513,14,15,8,0,2.71305653858527,2.63436073163758,5.68181247268933,3.71663061183145,2.94906483511474,5.02800233360691,51.85732180301,50.6346991310622,44.0152040569467,49.009145240046,44.2093604735801,55.0506817994814,NaN,NaN,NaN,NaN,NaN,NaN,5.23177141482805,5.20267874964328,12.9087495887517,7.58354505802429,18.5864334985598,23.6041014907049,21.0140427904913,23.6041014907049
C18P2017,"O-(4,8-dimethylnonanoyl)carnitine",C18 H35 N O4,329.25589,6.288,0,15,3,0,8.21416439860576,2.59066853982978,12.6748378267211,8.33952508998154,6.61382775998652,11.2950462963406,147.783631576535,49.7270958708235,91.7137763562259,121.662648293809,106.017197842069,143.37491451191,NaN,NaN,NaN,NaN,NaN,NaN,5.55823693800067,5.2097724479217,13.8199933862615,6.85463057638035,38.696833818823,25.8772753797295,11.009098038903,38.696833818823
C18P2019,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",C46 H80 N O7 P,789.56365,9.664,6,0,2,2,55.0833010846532,1.49463765199714,13.5306871189974,31.979297940947,24.9494179516434,44.7946221613684,100.452108336816,111.03802811908,112.157844073543,108.980824134914,95.6054200484006,127.227605703708,NaN,NaN,NaN,NaN,NaN,NaN,54.8353857342236,1.34605925313646,12.0639686245441,29.3439677987367,2.06387491142868,4.10097119828682,6.20655320202044,6.20655320202044
C18P2020,"PEG n15",C30 H62 O16,695.42989,3.535,14,15,10,0,2.65620996704239,2.8200109104661,4.28678549530555,3.17377456560563,2.51840758770769,4.29327290118349,55.1512962479462,51.7712119231495,45.4184566520854,51.0146563624754,45.9848195516911,57.3606237148256,NaN,NaN,NaN,NaN,NaN,NaN,4.81622400151891,5.44706373621733,9.438421759117,6.22129950862542,16.1288483818772,20.4243230546179,18.5207359877673,20.4243230546179
C18P2021,"Istamycin C1",C19 H37 N5 O6,431.27277,3.36,9,12,9,1,6.19049043192659,5.86076411028009,4.00645572061375,5.32709531752885,4.21058725657657,7.25528859148735,44.7362685709977,39.3280406976101,24.5040067086764,37.6229852031766,34.0649421974112,42.0473293933435,NaN,NaN,NaN,NaN,NaN,NaN,13.8377442501761,14.9022529633322,16.3502065937451,14.1591510847977,53.2018628988628,53.5847446615533,53.9097375958302,53.9097375958302
C18P2022,"",C4 H8 N8,168.0873,0.798,4,4,15,0,3.35157438886839,2.10689602211213,4.77161517254778,3.39699805720814,2.69550009160305,4.59537454896402,17.7120072475114,16.1993058345163,15.7479521294904,16.7043344046185,15.1940792460119,18.5533029260523,NaN,NaN,NaN,NaN,NaN,NaN,18.9226118871383,13.0060883079503,30.2999090504742,20.3360276137008,0.490369545732515,1.41444267402436,0.323463158183833,1.41444267402436
C18P2023,"",,124.01356,0.893,12,15,9,2,4.17354713215387,12.9530771654701,26.2516378620577,16.460440942519,12.9298842715531,22.6915368169392,39.5151923222064,30.2275847192451,33.9149722957243,36.1752599535098,32.7677872607028,40.4064949669035,NaN,NaN,NaN,NaN,NaN,NaN,10.5618798413603,42.8518430624833,77.4042733491111,45.5019285657461,1.28762798564668,0.971387781895524,1.13564991337866,1.28762798564668
C18P2025,"",,569.33725,6.361,11,15,15,1,3.31000265279019,8.65239142609646,4.95307172121677,5.90975155820745,4.67083835514102,8.04996443658343,29.8628873800636,29.0209965056505,27.6423402136488,30.3267267819309,27.5125261088587,33.8032115545187,NaN,NaN,NaN,NaN,NaN,NaN,11.0840007219126,29.8142464694892,17.9184239935341,19.4869416693152,0.989946348830996,0.881366527695658,1.28162257639935,1.28162257639935
C18P2027,"",C7 H13 O4 P S,224.02701,0.865,11,12,2,1,3.8174905972938,3.56299785754281,1.37125512384397,3.09438318254706,2.44626065194334,4.21273764717995,23.0408349734435,22.4868178091666,24.3177050386013,23.1256039113973,21.0124785199743,25.7221452370463,NaN,NaN,NaN,NaN,NaN,NaN,16.5683691658474,15.8448291251347,5.6389166727176,13.3807670251673,0.780429953968977,0.421409138354329,0.743476410017394,0.780429953968977
C18P2028,"1-arachidonoyl-sn-glycero-3-phosphocholine",C28 H50 N O7 P,543.33277,6.47,5,9,15,3,6.40961450121754,18.1221787920408,26.5949429517215,17.6822789351424,13.8262611122485,24.5807673851974,46.0223351394649,38.9276744565841,53.3292874453637,46.5856532441349,42.0591679510988,52.2674770202259,NaN,NaN,NaN,NaN,NaN,NaN,13.9271822731159,46.5534585484998,49.8693011395816,37.9564902577998,3.45924082568981,15.3396596317817,15.6167926723652,15.6167926723652
C18P2029,"Pulcherriminic acid",C12 H20 N2 O4,256.14205,3.571,12,13,15,0,5.60586885400664,4.23933383974631,4.55804809051232,4.6701552628374,3.70539179931909,6.31901392656354,251.870289653484,138.583089993842,172.17070236673,188.637823045426,158.698168179197,233.641394717918,NaN,NaN,NaN,NaN,NaN,NaN,2.22569675118055,3.05905564664108,2.64740053206236,2.47572580484709,10.0473639365801,10.7123822555205,9.77967252654293,10.7123822555205
C18P2032,"",C6 H11 Cl O P2 S2,259.94122,0.915,0,15,3,1,0.964409069884811,2.37143332718862,0.588314842964659,1.50799291462713,1.19222341298517,2.05268377512022,41.3268575493404,39.513264995234,36.5360244047472,39.5664834869522,35.8038435802556,44.254255983584,NaN,NaN,NaN,NaN,NaN,NaN,2.33361336204524,6.00161319869329,1.61023223667493,3.81128870126763,1.57613039471756,1.35740887067753,1.30199494692433,1.57613039471756
C18P2033,"LysoPC(22:4(7Z,10Z,13Z,16Z))",C30 H54 N O7 P,571.36235,7.253,0,1,12,1,1.55897734236106,1.51000433866319,2.68482955817996,1.8543808520439,1.46606268322631,2.52425057479396,32.3325475199049,38.0989701031561,35.3940908300628,37.8146261496718,34.2365353859868,42.2647302720476,NaN,NaN,NaN,NaN,NaN,NaN,4.8216965935063,3.96337311631974,7.58553050866766,4.90387196928559,2.66825777104049,2.16375459624356,2.88397413782858,2.88397413782858
C18P2034,"",,231.88887,0.842,11,9,11,1,2.03484458032434,2.30077527622086,2.67779718374762,2.23687198790993,1.76843201306243,3.04501295639837,9.9128586419006,14.0540151874924,10.5578995124902,11.672104200549,10.6231974712201,12.9535750255511,NaN,NaN,NaN,NaN,NaN,NaN,20.52732368969,16.3709462778187,25.3629728203014,19.1642564997383,0.385089188387907,0.286500811014382,0.373022478421466,0.385089188387907
C18P2037,"1-stearoyl-sn-glycero-3-phosphoethanolamine",C23 H48 N O7 P,481.31616,6.195,12,14,15,2,10.3856877382369,1.75665865658578,9.49883368094142,8.11303666006345,6.38516712717508,11.1344111523453,21.0947027770453,29.2755864250375,22.4502739325335,24.6753944350144,22.413838235907,27.4572217066995,NaN,NaN,NaN,NaN,NaN,NaN,49.2336291627599,6.00042175443297,42.3105468979437,32.8790556172471,2.11827364863371,1.82171861661733,2.12379608639019,2.12379608639019
C18P2038,"trans-2-Dodecenoylcarnitine",C19 H35 N O4,341.25595,7.105,10,8,15,0,240.030434814449,5.94737608452644,7.18789146779569,92.3708558143603,68.9060747050978,144.598129860714,193.385192015922,7.3392933479521,10.3433636376581,95.3532651698074,84.2428719876484,110.227083102724,NaN,NaN,NaN,NaN,NaN,NaN,124.120379803789,81.0347236793028,69.4927851286793,96.8722525126582,28.5754107190075,54.0001315427252,46.5515317633137,54.0001315427252
C18P2040,"",C19 H48 N10 O7 P2,590.31653,6.361,12,2,10,2,7.22454989541341,1.59804629613793,5.03218131900388,5.06436426735051,3.98729973886046,6.9442709751673,24.0946182162963,21.1326670732501,22.5008799881668,24.1911145832387,21.9760749223301,26.914819263948,NaN,NaN,NaN,NaN,NaN,NaN,29.9840812191293,7.56197166499989,22.3643756228659,20.9348116223609,0.735119578442617,0.666200261881923,0.937975870999461,0.937975870999461
C18P2041,"",C16 H31 N O2 S,301.2069,6.497,6,13,2,0,4.23081435991614,3.92945779479837,15.8508725271669,9.05208595654082,7.17811957239159,12.2632753525646,33.2516801060198,17.7472411048416,84.7105685615193,50.7916140504855,45.7875390389357,57.1034163517093,NaN,NaN,NaN,NaN,NaN,NaN,12.7236107962864,22.1412318206822,18.7118004238817,17.8220088606424,31.1730107028779,18.5841759246663,1.0740609783679,31.1730107028779
C18P2042,"",C3 H4 Br Cl2 N2 O5 P3,389.79059,0.835,2,9,15,0,1.62491655314951,1.54480871218698,2.69053688607574,1.91931296457913,1.52307542301835,2.59597629440421,5.33030071304215,5.49119123937757,5.6608538621226,5.4741781302143,4.98449133981609,6.07149635083019,NaN,NaN,NaN,NaN,NaN,NaN,30.4845193663028,28.132487921912,47.5288172351245,35.0612077087085,0.246685572038429,0.179867433687041,0.170374646856123,0.246685572038429
C18P2043,"3, 5-Tetradecadiencarnitine",C21 H37 N O4,367.2711,7.256,10,15,7,2,95.8354124839815,126.235766120929,5.41806757028602,86.2466237421546,64.1732035151403,135.708037872591,141.721090444417,179.252071034372,86.1448370052226,140.342901321001,121.083117072481,167.724991429146,NaN,NaN,NaN,NaN,NaN,NaN,67.6225480508619,70.423602579589,6.2894861243484,61.4542117416299,0.558766930617415,3.96109139651856,5.84175664753206,5.84175664753206
C18P2044,"2-(5-Hydroxy-2,6-dioxo-3-piperidinyl)-1H-isoindole-1,3(2H)-dione",C13 H10 N2 O5,274.05782,4.728,5,13,15,1,8.37026405813148,3.63113450734138,3.33719830269755,5.52457634007391,4.36659062986789,7.52459297331778,23.9210211477357,35.4736334292216,409.783999896457,135.170138514317,116.942373914384,160.915685365403,NaN,NaN,NaN,NaN,NaN,NaN,34.9912489372295,10.2361505048147,0.814379844879443,4.08712782334595,11.3199774101237,14.930345568677,11.0849512919777,14.930345568677
C18P2045,"(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-Docosahexaenoyloxy]-3-[(5Z,8Z,11Z)-5,8,11-icosatrienoyloxy]propyl 2-(trimethylammonio)ethyl phosphate",C50 H82 N O8 P,855.57385,9.664,2,8,4,1,15.2471286575599,22.0637652836051,49.3513140677106,30.0275427288946,23.5468137935129,41.6464355192224,107.873426953255,124.126049149041,122.229134891006,117.237822738202,102.401779867543,137.705339394644,NaN,NaN,NaN,NaN,NaN,NaN,14.1342767057609,17.7752900659174,40.3760642760974,25.6125045890246,4.60749259505371,1.29878889306183,6.51660807683334,6.51660807683334
C18P2046,"",C4 H6 N2 O5,162.02683,3.063,8,6,15,2,8.81465104179142,1.38092980659824,8.28792855239017,6.96312559042463,5.48105618287225,9.55263658890293,100.270734087264,70.4666785287136,80.2586401854448,85.2553367091728,75.7033124823985,97.8640923694344,NaN,NaN,NaN,NaN,NaN,NaN,8.79085121100255,1.95969192167265,10.326525011189,8.16737797209995,3.33369742387433,3.87223679001688,2.80437793834401,3.87223679001688
C18P2049,"",C17 H43 N10 O4 P,482.31951,7.998,5,5,13,0,3.5008480233619,5.38050217685859,8.64591152142317,5.87934306671147,4.66423525447244,7.95722171106279,26.5192518257731,23.6000613596557,26.3517936070642,28.0231143036777,25.4364555965809,31.2126413588905,NaN,NaN,NaN,NaN,NaN,NaN,13.2011568288648,22.7986787613042,32.8095751292824,20.9803343161608,1.8910400833736,1.08098716841547,1.22191423225829,1.8910400833736
C18P2050,"nalorphine",C19 H21 N O3,311.15165,5.818,5,9,8,1,6.40741752437162,5.39579623504012,5.74966514631894,5.66581144935205,4.47815578999736,7.71721783387373,199.221263437402,212.107690834931,130.499089453876,194.585726457182,163.211724209429,242.037953359459,NaN,NaN,NaN,NaN,NaN,NaN,3.21623174846742,2.54389466680834,4.40590441694316,2.91173024481772,8.94888866548086,11.8259440142701,10.409974887273,11.8259440142701
C18P2051,"1-[(9Z)-hexadecenoyl]-sn-glycero-3-phosphocholine",C24 H48 N O7 P,493.31653,6.278,15,15,6,1,2.5483948208003,6.97601808823595,7.04661404690001,5.73025238401321,4.52905764811558,7.80511271817295,24.6158765503095,29.7203442758718,24.7454171219481,27.0096431985624,24.5220780451793,30.0746202091686,NaN,NaN,NaN,NaN,NaN,NaN,10.3526470633371,23.4721981127903,28.4764407573876,21.2155797167961,1.04780147231058,1.10549660436625,1.21521562536016,1.21521562536016
C18P2052,"3-Hydroxy-cis-5-tetradecenoylcarnitine",C21 H39 N O5,385.28234,6.624,10,15,1,1,13.4543907481063,191.7512723199,8.65196813654149,82.7615082820556,62.095794566054,127.633225146139,103.927301881744,245.631599587757,157.294577470754,214.745500041076,178.337265548722,270.921932682561,NaN,NaN,NaN,NaN,NaN,NaN,12.9459636731603,78.0645782715722,5.5004872231849,38.5393446038335,71.633292453689,2.0678768273541,113.111383453805,113.111383453805
C18P2053,"Docosahexaenoic acid",C22 H32 O2,328.23965,8.53,4,6,0,1,9.12156877775013,11.7758285295379,3.75858258626065,8.65555467149242,6.83846088954158,11.8001855850343,52.4470837499238,59.4090839494585,53.9229659488874,56.2801870752546,50.6290387036034,63.4557291240564,NaN,NaN,NaN,NaN,NaN,NaN,17.3919465593993,19.8215958683288,6.97028162327594,15.3793992545169,1.85541341309522,1.87697682730855,1.751757813459,1.87697682730855
C18P2055,"Metalaxyl",C15 H21 N O4,279.14693,3.585,7,4,11,0,8.16037047697067,13.0160499452081,25.0116530156028,15.8688807961969,12.5641646578063,21.5734719663296,94.2572849571643,64.2854267144714,78.059205208456,86.4149128384061,76.6891880530277,99.2737131227437,NaN,NaN,NaN,NaN,NaN,NaN,8.65754883633576,20.2472793764283,32.0419006942353,18.3635905828793,22.9937018891683,7.82041961220001,18.5251492172872,22.9937018891683
C18P2056,"1-arachidonoyl-sn-glycero-3-phosphoethanolamine",C25 H44 N O7 P,501.285,6.142,2,15,2,1,1.11433725664622,5.06973843574008,1.15388289145996,3.05338280490736,2.41385355500472,4.15689681992049,30.9434002620191,24.2956024328019,24.8068284450322,28.2705554081746,25.6596106158018,31.490645825411,NaN,NaN,NaN,NaN,NaN,NaN,3.60121139632476,20.8668974138931,4.65147285561625,10.8005759378341,1.7354818239292,1.98280858054554,1.89672172509688,1.98280858054554
C18P2057,"",C22 H46 N10 O5 P2,592.31468,6.999,15,5,5,2,20.074081958934,9.75708004576103,6.62083554330515,13.389172178215,10.5263754549197,18.420960636717,22.7892713114579,24.3396185082521,30.0511860725464,25.5506798929024,23.2047301169238,28.4380904713105,NaN,NaN,NaN,NaN,NaN,NaN,88.0856684032771,40.087234902441,22.0318609965072,52.4024105594714,1.36364738987499,0.950872028057326,1.16367190943834,1.36364738987499
